-1.6873708,-0.6085649,-0.49891007,-0.60568315,0,-1.2744231,-1.1620086,-1.1789402,-1.8000194,-1.2998201,-1.4067104,-1.0093472,-1.4387982,-1.4490328,-1.1394043,-1.5026792,-1.1496946,-1.2465159,-1.6655345,-1.2540482,-1.3786267,-1.1568305,-0.9906724,-0.7860913,-1.1381758,-1.1038288,-0.87788177,-1.2441672,-1.0544609,-1.2662615
-1.6262618,-0.6140399,-0.4949394,-0.5701053,0,-1.0813035,-1.286678,-1.2545649,-2.057494,-1.323563,-1.3780856,-0.9944583,-1.2968986,-1.7326812,-1.1851981,-1.4095523,-1.179989,-1.1609558,-1.9335222,-1.2547184,-1.224759,-1.2527937,-0.8967715,-0.8390842,-1.0285714,-1.123401,-0.8055936,-1.6576527,-1.1434567,-1.2428126
-1.6483281,-0.6103872,-0.48702013,-0.5463858,0,-1.0229241,-1.3336333,-1.2794088,-2.1369452,-1.3202187,-1.3414179,-0.9960191,-1.2540869,-1.9132046,-1.1980604,-1.3527104,-1.2157123,-1.1462078,-1.9353926,-1.2467104,-1.1525145,-1.3662125,-0.8738469,-0.86549306,-0.96798766,-1.1518213,-0.80411845,-1.7140566,-1.1584992,-1.1834731
-1.6459658,-0.6119544,-0.515344,-0.67244333,0,-1.8627586,-1.0361481,-1.115684,-1.6287024,-1.2675533,-1.470988,-1.0283768,-1.7260871,-1.2613695,-1.1401873,-2.1235743,-1.0509825,-1.2861505,-1.5650616,-1.4292083,-1.8151424,-0.97916526,-1.0587072,-0.7947119,-2.3075628,-0.91141903,-0.9080185,-1.0557592,-1.2121851,-1.3808627
-2.4780552,-0.56317526,-0.48026693,-0.61177576,0,-1.144298,-1.2477007,-1.1648544,-1.7073656,-1.2791103,-1.427315,-1.004418,-1.4250784,-1.4570479,-1.15382,-1.6169556,-1.1167378,-1.2082957,-1.7451229,-1.3402022,-1.4804993,-1.0960429,-0.9563383,-0.8215194,-1.2758399,-0.9994651,-0.79788417,-1.5340643,-1.1827544,-1.2504187
-2.4378767,-0.5772607,-0.47883683,-0.59552664,0,-1.0981898,-1.3273953,-1.1433033,-1.5536957,-1.2085863,-1.3666039,-0.9663141,-1.3215226,-1.4424527,-1.0955514,-1.6378752,-1.0620275,-1.1576002,-1.7684039,-1.3212653,-1.6337699,-1.046401,-0.95516443,-0.7930931,-1.2318138,-1.0137365,-0.77402407,-1.6908365,-1.1668158,-1.2019904
-2.4130933,-0.5723557,-0.4582526,-0.57615036,0,-1.1069577,-1.4088275,-1.2228518,-1.3743762,-1.1460987,-1.1686703,-0.95524335,-1.2660636,-1.7034467,-1.0568204,-1.2820729,-1.0143586,-1.0999231,-2.3005867,-1.1511067,-1.6465665,-0.9366628,-0.952502,-0.8125454,-1.9465371,-0.9348006,-0.8518582,-1.1654108,-1.4507955,-1.1272504
-1.7108444,-0.6094829,-0.46621913,-0.59808266,0,-1.1098956,-1.1678706,-1.1954323,-1.7959049,-1.264059,-1.3842708,-0.9785484,-1.3169625,-1.3916802,-1.1048838,-1.8568867,-1.0994403,-1.1929511,-1.7698576,-1.3131639,-1.5726707,-1.0373489,-0.95163167,-0.75981176,-1.1158063,-1.0080807,-0.7417194,-1.7945869,-1.0649545,-1.3008163
-2.3186724,-0.61791563,-0.48357067,-0.5761227,0,-1.166746,-1.191337,-1.1928629,-1.723669,-1.3062015,-1.3424544,-0.9614813,-1.3213854,-1.3910425,-1.1399734,-1.7151542,-1.0718113,-1.2060002,-1.65363,-1.3277726,-1.4948102,-1.0141907,-0.96176034,-0.7674713,-1.1632339,-1.0307345,-0.74784523,-1.8173269,-1.0570896,-1.3202292
-1.6946526,-0.5967655,-0.51355076,-0.5598809,0,-1.2477549,-1.2537068,-1.1761136,-1.7888399,-1.2967659,-1.3533,-0.9638819,-1.3243378,-1.3981339,-1.149683,-1.6779004,-1.0605476,-1.2381165,-1.7056626,-1.2878813,-1.591547,-1.063858,-0.9274989,-0.75361043,-1.2472723,-1.0854383,-0.73181003,-1.6352962,-1.0933027,-1.2893693
